genes	median
PMS1	5.8914467555271
GJD4	0
AGK	28.5610999187319
LOC121109907	0
MRM2	7.07114882889116
STOML2	60.3589091417983
TTC19	8.26615910234283
EIF2S1	46.2330628907136
LOC121108029	18.7733383157556
LOC107050420	2.89582454539653
LOC107054952	1.35128265943289
TEF	40.1511081453937
LOC107054471	3.35525246578847
ISLR	11.0714501988061
ARL8BL	29.8341109786724
LOC112533174	0
PROC	0.52281907132253
ABCB11	1.72992768136077
HOXA10-AS	19.8452117097515
LOC121111585	0
LMNB2	17.228900550754
PGPEP1	184.937263426581
RPE65	0
E4F1	2.59953908068321
LOC101747503	0
APTX	79.3602961584871
MRPL22	57.8095086888969
MAP4	40.6805958751877
LOC112532676	0.126892989950965
ARID5B	6.1363704664343
RHBDF2	5.46432029820713
ECEL1	0.100777871810849
RNF144A	24.5549065701763
PACSIN1	4.21445220750133
GRAMD1C	23.2503371178432
DUSP27	6.8364015146802
NFKBIZ	15.1984661278344
RRN3	73.3959800870101
WDPCP	3.18507315500729
LOC107056248	0.125796766230077
LOC107053686	0.324323361641779
LOC416924	8.33124400810008
MGAT4A	10.5281648682853
VPS35	28.9241564178018
RNF169	1.90802475230844
GOLPH3	108.85235723851
PPP2R3C	3.18233922087348
SMTNL1	5.58690787077806
ABHD10	9.10787858383366
LOC107052395	0.125796766230077
COQ7	65.2860924439828
LOC107054080	0.400082339033399
LOC121110447	0.400082339033399
EP300	172.61608583754
TM2D1	144.188703718819
GLTSCR2	33.7454007255429
USP10	43.8666739124554
LOC112530966	0
SOX17	2.48303481286185
LOC121108871	0.553272959797434
WDR70	17.4036372638464
SPATA20	17.2434870420114
LOC107051853	0
ANO3	0.139978375461843
SLC44A3	15.1898046448236
LOC101749586	1.23298421595748
LOC415324	1.00997382238951
MRPL40	527.613247635183
NUP155	26.7805875889356
LRRC32	9.20254307918987
BORCS5	15.9856816838231
SUPT20H	41.8669835425857
TMEM42	0
HAUS6	10.2455322861434
LOC107051851	1.34380039289288
VIL1	0.26577514169192
TPM3	261.194496971598
MED17	53.4026697695651
PHF10	25.7479869501531
PRAG1	0.126892989950965
RPL22L1	7.32155582872675
NUBP2	21.9975120088653
PECAM1	1.98762734634139
DYNC1I2	117.509479563178
RAD51D	7.33401521190867
UBR5	2.32300291990642
FGFR2	57.7987415041232
ZDHHC13	35.8406333404611
TP53I3	2.5275740115599
THOC1	3.30626680193361
HEXDCL	0.548327641267232
KLF12	11.2470061958447
SLC45A2	1.89352883577649
NADK	108.639033746797
LOC101750503	0
LOC124417761	0.125796766230077
NRSN1	21.1173226632551
APH1A	4.45956823688469
LOC112529946	1.98346030302613
ABLIM3	7.16768855985588
LOC120017337	4.78904362772552
PSMD3	51.3872932552233
LOC121106431	0.139978375461843
RAB3IP	50.932724099549
LOC124417884	0.748467233455726
LOC121110747	0
TFRC	132.704944920674
POLR2B	31.8901916307597
SLC17A6	0.717803263355036
GZMM	112.33221478922
CNP	18.8786733670686
EIF3K	529.585504872496
STAC	3.10290998866634
LOC101752020	2.32888334527787
LOC100859274	1.8479747253557
CENPJ	2.48303481286185
SOD1	894.082667628074
TRAFD1	9.95814812230966
LUZP1	0.505379512362086
LOC121108062	1.86925106389254
CDC37	345.256936238126
MAN1B1	18.6393144512098
PPIF	120.319503366025
PRKAR2A	19.1642258981808
TLDC1	3.07995787559283
MARCH7	28.6623293263981
ACCSL	0.338504970873544
LOC107053375	0.731001982586258
LOC107054938	0.100777871810849
PHKB	48.9376654018761
FAM181B	9.88827208005829
MIR1763	0.452312575313632
LOC121107882	5.57299061038816
DTD2	37.0682848173262
MEGF10	1.64397895460997
MUC2	1.30785176459585
CDKAL1	9.06262572724315
BUD31	290.315083849188
KAT6B	14.8213588205001
LOC416263	32.1345124795712
MRPL10	108.82553374287
MYF5	0
SLIT3	1.5890805614283
PSMF1	59.9137522670927
ASIC4	0.500860210844248
LOC107054556	0
GABRG3	0.125796766230077
LINC00954	1.52207750867381
CYBB	0.994449696125075
COG4	107.333597048502
TECPR2	4.12660550084065
SYNJ2	44.4893527197631
LOC121108508	0.620936893648769
SRD5A2	0.253785979901931
TTLL12	266.56354448013
VPS37A	7.44154080912021
C1orf210	111.613236133922
CTNNA1	42.5180827663629
MIR6702	2.72831498139726
LOC121107438	0.648646723283558
PDSS2	6.62244873811336
ETV1	12.6890789471368
RPL5	152.1196136193
LOC121106654	0
SEPTIN11	30.2024550940995
DCHS1	4.85664636562094
LOC427533	1.48895568069358
TTF2	23.8197763236752
WSB2	30.1778380678233
KIAA0513	55.9868291384535
COPB2	75.669601756548
LOC421441	0.945715474542027
DIP2B	2537.8980436674
LNX1	4.80098806840079
WDR73	73.3545809039629
ANKRD12	22.3116228139346
CDKN2B	0
SLC9A8	54.8344319227078
TMEM50A	106.491312564496
BACH1	74.597740564685
DUSP15	7.43659549059001
MPZL3	10.0051493456664
GLDN	0.64644546359347
ORC2	0.553272959797434
LOC107050760	26.1712533149902
LOC121107823	0.324323361641779
BIRC2	33.4134040505764
LOC107052323	2.40736685302481
MID1	29.3879138386544
REM1	3.88778432354942
NALCN	0.910495463456359
LOC124417566	0.824184581586012
J6367_mgp07	606.995286095205
XPO7	83.6217881247969
KIAA1614	0.777732160676299
NEURL1	19.6517320966332
YARS	19.2159618871102
LOC112531621	0
LOC107054447	0
LOC121108351	1.06311502475783
GLIS1	0
CS	88.2759839868603
BBS2	26.4070432421834
PDYN	1.74806625506557
BLB2	562.388910596211
SKA1	8.91505120492519
FDFT1	21.2204257915849
LZTS3	48.4400206461466
RPAP1	11.2742196548136
POU6F1	1.99626459374939
TRIB1	145.271877726082
SPI1	2.3425515855991
PMS2	42.426892973347
NHLRC3	23.7607104023839
TMX4	63.2819438519219
WDR36	11.7825834722621
AGBL5	7.96688480585161
PMEPA1	4.06827779282292
UNC13B	0.139978375461843
IRX2	35.4655405165926
LOC107052312	0
AMER1	7.7698071324136
TPST1	11.7795338262386
TMEM203	12.7250703954091
ENS-1	0
LOC121111296	3.90976638930682
ATG13	16.6790276160266
LOC124417453	0
GLRA1	1.18606279140897
AVPR1B	0
LOC107048990	10.9146128826921
CLDN15	0.703085689752069
HEBP2	1.23004473598993
TMEM87B	33.6523835195883
SMARCD2	49.7231996049233
HDDC2	133.63955713287
LOC101751659	55.2113471110536
LOC124417232	0
GNLY	677.917285766298
RASA4B	4.30191146712669
LOC107052279	3.29574854980777
LOC415852	2.64497391301255
SLC32A1	1.19030466601066
CAPZB	75.6874353281111
SEC14L2	9.6645598093751
NT5M	31.7175349925243
CD1C	0
HOMER1	0.52281907132253
MPEG1	38.6701188783791
JAG1	341.120928429213
NUDT7	183.050519730172
DPY30	40.3783033961252
LOC107055460	1.42242336673919
LOC112532528	0
SNX30	11.1150666451673
DCP1A	9.10978740568368
LOC124417425	2.62527079157017
CLTCL1	33.9708277346784
SLC2A11L4	9.08323857167901
LOC121113440	0
MAN2A2	13.3371269217429
TSN	37.0259966337117
RND2	1.29289092718694
SYNPO	2.86355574181475
LOC107056139	4.59111827407978
PYROXD2	102.572336335284
MRPL30	40.5688618810296
MOB3B	8.77273416510146
EME2	5.86340444998766
CHFR	51.9681321967219
FAF1	55.6502630554412
CCDC69	0.575198253510618
NOB1	5.6179255114449
APOBEC2	7.01858474536821
ARID1B	64.566522579869
NEO1	20.8054023420824
PPP1R3B	12.4422183712449
ITPA	11.5943488046838
CREBBP	10.6839589951862
IGSF6	0.435219878048775
BTBD8	0.406849740874651
PRAM1	0.410994738652493
LOC121110032	0
SCHIP1	22.3860475531607
ZSWIM6	11.0623397821895
KRIT1	58.6463051156929
ABLIM1	44.7540006182451
AADAT	29.003196944142
COQ3	16.4910617991605
NIP7	26.1950021505396
ARF3	485.334417682276
HMBS	49.1211385528424
COA6	140.1619526531
USP33	42.745415267848
CEBPB	21.2924693173938
ATP6AP2	482.671187872882
LOC121113124	0
LOC121111039	42.6822623269521
PDZD8	3.53260374274268
MEIS2	13.6472383591806
CLC2DL5	1.98762734634139
LOC107053026	1.09876685115541
IL13RA2	1.33412348833047
TAF11	13.6734968232653
C12orf65	18.6776561961946
SELENOI2	6.06234482631441
SLC25A15	348.87030099556
KIF5C	4.26531129845905
CPLX2	15.2108850072387
RALYL	3.60191213502507
MIOX	1166.71314545643
METRN	0.401179891173912
ST6GALNAC6	5.23292248257327
PPP1R3D	13.8220559897372
LOC107053147	0.605652141985522
