reaction_id,flux
PGMT,-0.0013216171827663374
HEX1,5.000000000000003
PGI,4.987971925283019
PFK,4.987971925283013
TPI,4.983680125353558
GAPD,9.971652050636566
PGK,-9.971652050636573
PGM,-9.97105176771486
PYK,9.971051767714858
PDHm,0.7196198871340558
GCC2cm,0.07354055785849602
CSm,0.7605842227821293
MDH,-0.026045366983434015
ICDHym,0.7605842227821293
FUM,0.0056829127225009966
r0509,1.4115731117166677
SUCOAS1m,-1.4115731117166677
G6PDH1rer,0.0003670301293981191
PGL,0.005619660053926882
PGLer,0.00036703012939811913
GND,0.005986690183325001
PPM,0.012248292795179062
PRPPS,0.018234982978506613
FBA,4.9879719252830075
GALU,0.0013216171827663374
UDPG4E,0.0
GLOX1,0.0
GLOX2,0.0
C160CPT1,0.00036703012951180597
ACACT1r,-0.03690271849360202
HMGCOASim,0.03690271849276397
NADH2_u10m,4.082929205722017
ATPS4m,9.524357234183679
CYOOm3,2.8037823741173633
CYOR_u10m,5.607564748234725
PPAm,0.22971316423737073
r0034,0.0026191544447801245
GLUDxm,-0.47002650163482784
ALATA__L,-1.2276012660156579
GLUPRT,0.0033675357385445632
PRAGSr,0.0033675357385445632
GARFT,0.003367535738544564
PRFGS,0.0033675357385445637
r0666,0.0033675357385445645
AIRCr,0.003367535738545076
PRASCS,0.0033675357385450754
ADSL2,0.0033675357385450754
AICART,0.003367535738545076
IMPC,-0.0033675357385450754
NDPK5,0.0004327182319966503
NDPK10,0.0006002829219133602
NDPK10n,-0.0006002829219137049
r0276,0.0010521587545891551
ADSS,0.0023153769839559203
ADK1m,0.0
NDPK8,0.0012005658439410965
NDPK8m,0.0006002829218000176
RNDR2,0.012681011027178012
ADKd,0.0006002829219137048
PUNP1,0.0006002829219107283
NTD8,0.012248292795181925
PUNP4,0.012248292795181925
GUAPRT,0.012248292795181925
GK1,0.013300451549771077
NDPK1m,-1.4115731117166679
NDPK1,0.002934817506548985
PYNP2r,0.011648009873268335
NTD2,0.003940771627546215
OMPDC,0.0026191544447801253
ORPT,0.0026191544447801253
_DHORD9,0.002619154444780125
_DHORTS,-0.0026191544447801253
NDP7r,0.0
UMPK2m,-0.0013216171827660898
ASPCTr,0.0026191544447801245
NDPK3m,-0.0010694983555627094
CTPS2,0.009242178827997789
CYTDe,0.00770723824572212
r0531,-0.011480445183465615
CYTK1m,0.0002521188272033803
_DCMPDA,0.0004327182319964018
RNDR3,0.000865436463993216
_DURIPP,-0.011648009873268337
_DURIK1,0.011648009873268337
URIDK2,0.012080728105264737
NDPK6m,0.0006002829218000176
TMDSm,0.0006002829217112372
r0475,0.011480445183465615
NTD5,0.0
TMDK1m,0.0
RE0452M,0.000600282921799125
RE0452,0.0
NDPK4n,0.0006002829219128119
ADSL1,0.0023153769839559203
ASPTA,0.026045366983434015
ASPTAm,0.0
GLUNm,0.47369781483419715
PSERT,0.0006002829217112372
CYSTGL,0.0006002829215696677
GHMT2rm,0.0006002829217112372
GACMTRc,0.0006002829215696679
r0552,-9.940947853590268
r0553,9.940947853590268
THRD__L,0.0
CYSTS,0.000600282921569668
AHC,0.0006002829215696679
METAT,0.0006002829215696675
ILETA,0.04096433564807349
r0670,0.04096433564807349
VALTA,8.581431429742398
VALTAm,-8.548855207531979
r0385,0.03257622221042252
r0561,0.03257622221042252
r0604,0.040964335648073495
r0560,0.03257622221042252
r0603,0.04096433564807349
ECOAH12m,0.03257622221042252
ECOAH9m,0.04096433564807348
3HBCOAHLm,0.03257622221042253
HACD9m,0.04096433564807349
HIBDm,0.03257622221042253
HMGLm,0.03690271849323941
ACACT10m,0.040964335648073495
MMSAD1m,0.03257622221042252
PPCOACm,0.07354055785849602
MMEm,-0.07354055785849602
MMMm,0.07354055785849602
SACCD3m,0.03690271849276397
r0525,0.03690271849276397
r0450,0.03690271849276397
2OXOADOXm,0.03690271849276397
HACD1m,-0.03690271849276397
r0074,0.0006002829215696677
CKc,0.0006002829215722152
P5CDm,0.0
ORNTArm,0.0006002829215696677
PHETA1,2.243913424210733
PHETA1m,-2.243913424210733
